TIMESTAMP_START,TIMESTAMP_END,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_OUT,PPFD_OUT_QC,SW_DIF,SW_DIF_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_5,TS_F_MDS_6,TS_F_MDS_7,TS_F_MDS_8,TS_F_MDS_9,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,TS_F_MDS_5_QC,TS_F_MDS_6_QC,TS_F_MDS_7_QC,TS_F_MDS_8_QC,TS_F_MDS_9_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_4,SWC_F_MDS_5,SWC_F_MDS_6,SWC_F_MDS_7,SWC_F_MDS_8,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,SWC_F_MDS_4_QC,SWC_F_MDS_5_QC,SWC_F_MDS_6_QC,SWC_F_MDS_7_QC,SWC_F_MDS_8_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
20201125,20201201,-14.721,1.0,0.0,0.072,1.0,222.665,1.0,0.226,1.0,99.932,0.0,0.0,1.0,6.553,0.0,-9999,-9999,-32.32106467409659,0.9513888888888888,-0.061480158730158725,0.954861111111111,-0.24912896825396827,0.954861111111111,0.18467261904761903,0.954861111111111,-0.6864942586963864,0.9513888888888888,251.1381150793651,0.954861111111111,420.762,0.395833,-2.973,-2.606,-0.155,-0.286,-0.557,-1.191,-1.822,-9999,-9999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-2.63651,1.0,0.051935,0.431548,0.0958165,0.0664378,-19.395,0.622024,-35.7824,1.11915,0.409461,0.0,0.103365,0.383822,0.389347,0.417727,0.0,0.0,0.0,0.441928,0.432742,0.443782,0.462266,0.0556117,0.0327409,0.0458727,0.0533075,0.0245012,0.0126472,0.0271171,0.0377227,0.00122815,0.00123141,0.001318,0.00139627,-9999,-9999
20201202,20201208,-14.894,1.0,0.0,0.06,1.0,219.292,1.0,0.258,1.0,100.215,0.0,0.0,1.0,5.847,0.550595,-9999,-9999,-26.45629506501182,0.9965277777777777,-0.05979770531400966,0.9930555555555557,-0.3102747584541063,0.9930555555555557,0.19819739952718674,0.9965277777777777,-0.35756279550827424,0.9965277777777777,251.63229905437356,0.9965277777777777,420.35,0.0,-1.636,-1.799,-0.174,-0.302,-0.56,-1.196,-1.799,-9999,-9999,1.0,1.0,0.803571,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-2.57957,0.666667,-1.05574,1.0,-1.96017,0.0577402,-21.1437,1.0,-39.2572,1.73183,0.376108,0.0,-9999,0.340565,0.348549,0.384994,0.0,0.0,0.0,0.440473,0.430148,0.441934,0.459161,0.0933849,0.0628144,0.0860126,0.0932426,0.0319856,0.0184861,0.0348554,0.0463855,0.00102271,0.00102541,0.00109707,0.00116195,-9999,-9999
20201209,20201215,-20.876,1.0,0.0,0.001,1.0,170.591,1.0,0.244,1.0,103.231,0.0,0.0,1.0,8.604,0.755952,0.4026136305065416,0.7916666666666666,-54.77352807971014,0.9930555555555557,-0.06954408212560385,0.9930555555555557,-0.34268417874396134,0.9930555555555557,0.008393719806763284,0.9930555555555557,-0.04750150966183575,0.9930555555555557,225.06233393719808,0.9930555555555557,419.806,0.0,-1.824,-2.046,-2.467,-0.508,-0.653,-1.235,-1.793,-9999,-9999,1.0,1.0,0.0625,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-2.47853,0.0,0.140635,1.0,0.41985,0.0567632,-48.7895,1.0,-145.655,1.99414,0.245688,0.0,-9999,0.242237,0.245574,0.245688,0.0,0.0,0.0,0.234221,0.2356,0.249388,0.260233,0.00698674,-0.00854106,0.00381458,0.00700569,0.00235113,0.000756666,0.0027878,0.00475644,1.59823e-05,1.6025e-05,1.71582e-05,1.81809e-05,-9999,-9999
20201216,20201222,-25.672,1.0,0.0,0.002,1.0,154.096,1.0,0.166,1.0,101.413,0.735119,0.0,1.0,8.403,0.678571,0.2575412313323208,0.65625,-55.16253472222223,1.0,-0.08454861111111112,1.0,-0.3448263888888889,1.0,0.028819444444444443,1.0,-0.13430555555555554,1.0,204.63958333333335,1.0,419.543,0.0,-3.984,-4.107,-5.594,-1.794,-1.399,-1.533,-1.876,-9999,-9999,1.0,1.0,0.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-2.61338,0.0,-0.0465115,1.0,-0.158083,0.0495765,-19.6505,1.0,-66.7877,1.93463,0.274786,0.0,-9999,0.266828,0.273497,0.274786,0.0,0.0,0.0,0.118629,0.121706,0.134141,0.135909,-0.137649,-0.15109,-0.13986,-0.137649,0.000394965,9.84437e-05,0.0004865,0.000930503,3.17044e-05,3.1789e-05,3.40359e-05,3.6064e-05,-9999,-9999
20201223,20201231,-21.87,1.0,0.0,0.017,1.0,193.232,1.0,0.197,1.0,101.023,0.993056,0.0,1.0,5.118,0.208333,-9999,-9999,-24.748671875000003,1.0,-0.09002604166666667,1.0,-0.3548177083333333,1.0,0.1503878546099291,0.9973958333333333,-0.76578125,1.0,222.21640625,1.0,419.387,0.0,-6.902,-7.013,-5.753,-4.192,-3.265,-2.622,-2.36,-9999,-9999,1.0,1.0,0.722222,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-2.53028,0.0,-0.414499,0.777778,-1.45888,0.0347898,-5.48457,0.789352,-19.3036,1.71153,0.142098,0.0,-9999,0.093732,0.118951,0.174533,0.0,0.0,0.0,0.211855,0.213446,0.226398,0.236215,0.110327,0.0616824,0.110327,0.123641,0.00275433,0.0010237,0.00320366,0.00517903,0.000292527,0.000293307,0.000314002,0.000332689,-9999,-9999
20210101,20210107,-23.995,1.0,0.0,0.125,1.0,194.81,1.0,0.173,1.0,100.214,1.0,0.0,1.0,3.46,0.0,-9999,-9999,-21.324236111111112,1.0,-0.08541666666666665,1.0,-0.34284722222222214,1.0,0.4281249999999999,1.0,-1.4196875,1.0,212.6027777777778,1.0,419.449,0.0,-9.052,-9.104,-5.997,-4.907,-3.92,-3.192,-2.567,-9999,-9999,1.0,1.0,1.0,1.0,1.0,1.0,0.886905,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-2.60993,0.0,-0.203586,0.0,-0.778594,0.0429526,-20.6476,0.0,-78.9647,1.84125,0.037779,0.0,-9999,-0.0310686,-0.0076133,0.118489,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0298594,0.0280126,0.0293164,0.0302142,0.0,0.0,0.0,0.0,-9999,-9999
20210108,20210114,-19.359,1.0,0.0,0.116,1.0,209.98,1.0,0.208,1.0,100.485,1.0,0.0,1.0,7.067,0.0,-9999,-9999,-18.65170138888889,1.0,-0.05496527777777777,1.0,-0.303125,1.0,0.23958333333333337,1.0,-1.0334027777777777,1.0,237.45833333333334,1.0,419.277,0.324405,-9.095,-9.384,-7.032,-6.033,-4.978,-4.017,-2.494,-9999,-9999,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-2.50887,0.0,-0.142472,0.0,-0.544869,0.00658772,-17.0195,0.0,-65.0893,0.22034,0.248572,0.0,0.012217,0.242066,0.247655,0.252854,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0597082,0.0580384,0.0586318,0.0604176,0.0,0.0,0.0,0.0,-9999,-9999
20210115,20210121,-20.331,1.0,0.0,0.189,1.0,219.536,1.0,0.203,1.0,101.38,1.0,0.0,1.0,7.382,0.0,-9999,-9999,-14.114227053140096,0.9930555555555555,0.06887115839243498,0.9965277777777778,-0.13378176713947992,0.9965277777777778,0.09604468599033818,0.9930555555555555,-0.40005585748792266,0.9930555555555555,231.98648049645394,0.9965277777777778,419.275,1.0,-9.869,-10.165,-7.844,-6.851,-5.786,-4.753,-9999,-9999,-9999,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-2.50639,0.0,-0.0998907,0.791667,-0.337172,0.00564987,-17.5574,0.791667,-59.2634,0.149702,0.263596,0.791667,0.0103255,0.25939,0.262528,0.266659,0.791667,0.791667,0.791667,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0519294,0.0500747,0.050985,0.0525464,0.0,0.0,0.0,0.0,-9999,-9999
20210122,20210128,-20.843,1.0,0.0447591,1.322,1.0,200.996,1.0,0.194,1.0,102.116,1.0,0.0,1.0,6.58,0.452381,-9999,-9999,-26.0084375,1.0,1.5436214539007092,0.9965277777777778,1.2220005910165483,0.9965277777777778,0.8468749999999998,1.0,0.5742708333333333,1.0,229.95347222222222,1.0,419.549,1.0,-10.39,-10.634,-8.355,-7.452,-6.465,-5.416,-9999,-9999,-9999,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-2.57499,0.0,-0.102078,1.0,-0.305575,0.00567128,-16.2203,1.0,-48.5563,0.33678,0.323097,1.0,0.0103185,0.31926,0.323097,0.323097,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0510702,0.0495689,0.0501414,0.0516769,0.0,0.0,0.0,0.0,-9999,-9999
20210129,20210204,-29.157,1.0,3.10493,3.428,1.0,151.111,1.0,0.13,1.0,103.678,0.985119,0.0,1.0,5.017,0.0,-9999,-9999,-39.751979166666665,1.0,2.3960069444444443,1.0,3.3106597222222223,1.0,2.292013888888889,1.0,2.0495833333333335,1.0,190.39027777777778,1.0,420.792,1.0,-12.615,-12.626,-9.464,-8.328,-7.151,-6.005,-9999,-9999,-9999,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-2.61812,0.0,-0.143953,0.541667,-0.343818,0.00564987,-7.4302,0.544643,-17.7463,0.223049,0.27419,0.47619,0.0103255,0.266328,0.27419,0.27419,0.479167,0.47619,0.47619,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0102896,0.00911967,0.0101024,0.0104118,0.0,0.0,0.0,0.0,-9999,-9999
20210205,20210211,-31.56,1.0,11.6462,6.437,1.0,153.065,1.0,0.119,1.0,104.329,0.991071,0.0,1.0,4.523,0.0,-9999,-9999,-39.52739583333334,1.0,4.390416666666667,1.0,6.5640277777777785,1.0,4.1038194444444445,1.0,6.618923611111112,1.0,193.03819444444446,1.0,420.758,1.0,-14.111,-14.157,-10.877,-9.576,-8.14,-6.748,-9999,-9999,-9999,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-2.59428,0.0,-0.109284,0.0,-0.314948,0.00832816,-9.74372,0.0,-28.0807,0.378197,0.202776,0.0,0.0149399,0.187975,0.197047,0.226103,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.01271,0.0118922,0.0124789,0.012861,0.0,0.0,0.0,0.0,-9999,-9999
20210212,20210218,-26.858,1.0,24.6898,9.406,1.0,179.693,1.0,0.15,1.0,101.889,0.970238,0.0,1.0,4.137,0.0,-9999,-9999,-27.395298611111112,0.9895833333333334,7.753125000000001,1.0,10.863506944444444,1.0,8.952777777777778,1.0,10.286430555555555,0.9895833333333334,203.35590277777774,1.0,420.822,0.342262,-15.223,-15.302,-12.109,-10.761,-9.184,-7.594,-9999,-9999,-9999,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-2.53655,0.0,-0.0783592,0.0,-0.286052,-9999,-4.79483,0.0,-17.5036,-9999,0.0365219,0.0,-9999,-0.0158063,0.00825013,0.102777,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0174281,0.0158627,0.0171111,0.0176352,0.0,0.0,0.0,0.0,-9999,-9999
20210219,20210225,-28.962,1.0,41.9091,16.171,1.0,167.676,1.0,0.132,1.0,100.753,0.991071,0.0,1.0,4.294,0.0,-9999,-9999,-34.22440972222222,1.0,11.598888888888888,1.0,12.878784722222221,1.0,14.328819444444447,1.0,16.794444444444444,1.0,201.1225694444444,1.0,420.918,0.0,-15.075,-15.251,-12.596,-11.425,-9.974,-8.375,-9999,-9999,-9999,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-1.52418,0.0,0.165263,0.0,0.457827,-9999,-13.8759,0.0,-38.4403,-9999,-0.132075,0.0,-9999,-0.167735,-0.139821,-0.106654,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.016557,0.0154911,0.0162559,0.0167537,0.0,0.0,0.0,0.0,-9999,-9999
20210226,20210304,-28.715,1.0,62.9975,29.862,1.0,162.38,1.0,0.138,1.0,101.783,1.0,0.0,1.0,4.198,0.0,-9999,-9999,-46.71329861111111,1.0,25.560555555555556,1.0,25.637013888888887,1.0,17.99270833333333,1.0,35.286631944444444,1.0,196.30694444444444,1.0,422.416,0.0505952,-15.633,-15.779,-13.043,-11.892,-10.502,-8.961,-9999,-9999,-9999,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.32193,0.0,0.863411,0.25,1.78339,-9999,-15.1051,0.342262,-31.1999,-9999,-0.150652,0.119048,-9999,-0.198234,-0.165791,-0.120788,0.110119,0.110119,0.107143,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0106829,0.0094259,0.0104886,0.0108098,0.0,0.0,0.0,0.0,-9999,-9999
20210305,20210311,-20.523,1.0,87.5831,45.935,0.991071,194.305,1.0,0.199,1.0,100.907,0.997024,0.071,1.0,5.991,0.404762,-9999,-9999,-32.12015972222222,0.9722222222222223,55.806736111111114,1.0,54.028020833333336,1.0,25.259722222222223,1.0,41.60957702020202,0.986111111111111,232.0103682170543,0.982638888888889,422.31,0.946429,-14.947,-15.252,-13.214,-12.239,-10.977,-9.483,-9999,-9999,-9999,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.27775,0.0,0.884217,0.970238,1.50813,-9999,-26.4805,0.979167,-45.1655,-9999,-0.10613,0.619048,-9999,-0.144701,-0.116897,-0.0781938,0.619048,0.619048,0.619048,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0576283,0.0565802,0.0579907,0.0606106,0.0,0.0,0.0,0.0,-9999,-9999
20210312,20210318,-22.831,1.0,115.23,79.078,1.0,175.077,1.0,0.197,1.0,101.405,1.0,0.0,1.0,6.092,0.782738,0.23844158121243045,0.7604166666666666,-22.10822916666667,1.0,133.8149652777778,1.0,128.0639236111111,1.0,29.789236111111112,1.0,61.51552083333333,1.0,216.3607638888889,1.0,422.135,1.0,-15.226,-15.463,-13.273,-12.346,-11.214,-9.849,-9999,-9999,-9999,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.29195,0.0,1.07708,0.752976,1.56803,-9999,-29.6421,0.767857,-43.1535,-9999,-0.0281344,0.458333,-9999,-0.064693,-0.0380542,-0.00535142,0.485119,0.485119,0.458333,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0393266,0.0377437,0.0386114,0.0397938,0.0,0.0,0.0,0.0,-9999,-9999
